@frequency,dataset_code,dataset_name,FREQ,Frequency,indexed_at,Indicator,INDICATOR,original_period,original_value,period,provider_code,REF_AREA,Reference Area,series_code,series_name,value
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2014-Q4,393904.20175452,16344.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",393904.201754519
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2015-Q1,401351.94443835,16436.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",401351.94443835
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2015-Q2,407467.62263983,16526.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",407467.62263983
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2015-Q3,413178.33795439,16617.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",413178.337954391
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2015-Q4,417999.57898362,16709.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",417999.578983621
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2016-Q1,419510.80629591,16801.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",419510.80629591
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2016-Q2,425513.52943175,16892.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",425513.52943175
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2016-Q3,413311.19087289,16983.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",413311.190872886
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2016-Q4,436083.03237275,17075.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",436083.032372752
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2017-Q1,442052.42150426,17167.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",442052.421504264
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2017-Q2,452132.62607301,17257.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",452132.626073011
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2017-Q3,458986.58845741,17348.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",458986.588457409
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2017-Q4,467628.20954601,17440.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",467628.20954601
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2018-Q1,473554.40593266,17532.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",473554.405932664
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2018-Q2,476341.26806865,17622.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",476341.268068646
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2018-Q3,471762.91323855,17713.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",471762.913238551
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2018-Q4,455491.86728946,17805.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",455491.867289465
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2019-Q1,462611.99940615,17897.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",462611.999406154
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2019-Q2,473119.06180121,17987.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",473119.061801207
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2019-Q3,475630.22914268,18078.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",475630.229142676
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2019-Q4,481981.21293824,18170.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",481981.212938237
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2020-Q1,482834.83217473,18262.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",482834.832174734
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2020-Q2,431107.10324166,18353.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",431107.103241665
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2020-Q3,501859.01887293,18444.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",501859.018872926
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2020-Q4,509212.80595217,18536.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",509212.805952173
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2021-Q1,519569.91976656,18628.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",519569.919766559
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2021-Q2,528466.16565155,18718.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",528466.165651551
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2021-Q3,547741.98387016,18809.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",547741.983870164
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2021-Q4,556324.87220636,18901.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",556324.872206364
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2022-Q1,557508.36391657,18993.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",557508.36391657
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2022-Q2,565393.756875,19083.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",565393.756875
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2022-Q3,568459.35928344,19174.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",568459.359283443
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2022-Q4,574988.36025626,19266.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",574988.360256255
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2023-Q1,575570.00769925,19358.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",575570.007699246
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2023-Q2,598581.74052599,19448.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",598581.74052599
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2023-Q3,600013.21077851,19539.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",600013.210778511
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2023-Q4,607015.25342734,19631.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",607015.253427337
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2024-Q1,612936.13797505,19723.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",612936.137975047
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2024-Q2,611735.04205302,19814.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",611735.042053022
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2024-Q3,611324.85010966,19905.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",611324.850109664
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2024-Q4,621643.40668962,19997.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",621643.40668962
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency",NGDP_R_SA_XDC,2025-Q1,627785.99212643,20089.0,IMF,TR,Türkiye,Q.TR.NGDP_R_SA_XDC,"Quarterly – Türkiye – Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency, Millions",627785.992126431
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1955-Q2,1.18343195,-5389.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",1.18343195266272
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1955-Q3,6.43274854,-5298.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",6.4327485380117
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1955-Q4,4.94505495,-5206.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",4.94505494505492
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1956-Q1,6.80628272,-5114.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",6.80628272251309
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1956-Q2,1.47058824,-5023.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",1.47058823529413
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1956-Q3,-2.89855072,-4932.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",-2.89855072463767
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1956-Q4,1.74129353,-4840.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",1.74129353233828
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1957-Q1,4.400978,-4748.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",4.40097799511003
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1957-Q2,4.91803279,-4658.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",4.91803278688526
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1957-Q3,5.13392857,-4567.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",5.13392857142857
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",PCPI_PC_PP_PT,1957-Q4,1.27388535,-4475.0,IMF,TR,Türkiye,Q.TR.PCPI_PC_PP_PT,"Quarterly – Türkiye – Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",1.27388535031848
